,Fruit,Full filename,File
43585,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/r_243_100.jpg,r_243_100.jpg
9252,Cantaloupe 1,./data/fruits/fruits-360/Training/Cantaloupe 1/r_27_100.jpg,r_27_100.jpg
17511,Grape Pink,./data/fruits/fruits-360/Training/Grape Pink/r_197_100.jpg,r_197_100.jpg
35210,Physalis,./data/fruits/fruits-360/Training/Physalis/r_245_100.jpg,r_245_100.jpg
19493,Grape White 4,./data/fruits/fruits-360/Training/Grape White 4/r_21_100.jpg,r_21_100.jpg
47183,Tomato 4,./data/fruits/fruits-360/Training/Tomato 4/r_236_100.jpg,r_236_100.jpg
19914,Grapefruit Pink,./data/fruits/fruits-360/Training/Grapefruit Pink/r_169_100.jpg,r_169_100.jpg
26263,Mango,./data/fruits/fruits-360/Training/Mango/r_194_100.jpg,r_194_100.jpg
34615,Pepino,./data/fruits/fruits-360/Training/Pepino/r_105_100.jpg,r_105_100.jpg
30155,Passion Fruit,./data/fruits/fruits-360/Training/Passion Fruit/r_120_100.jpg,r_120_100.jpg
26636,Mangostan,./data/fruits/fruits-360/Training/Mangostan/r_21_100.jpg,r_21_100.jpg
42530,Strawberry,./data/fruits/fruits-360/Training/Strawberry/150_100.jpg,150_100.jpg
22335,Kaki,./data/fruits/fruits-360/Training/Kaki/r_226_100.jpg,r_226_100.jpg
13589,Cherry Wax Yellow,./data/fruits/fruits-360/Training/Cherry Wax Yellow/r_172_100.jpg,r_172_100.jpg
7505,Banana Lady Finger,./data/fruits/fruits-360/Training/Banana Lady Finger/23_100.jpg,23_100.jpg
41036,Raspberry,./data/fruits/fruits-360/Training/Raspberry/142_100.jpg,142_100.jpg
25358,Lychee,./data/fruits/fruits-360/Training/Lychee/r_291_100.jpg,r_291_100.jpg
23158,Kumquats,./data/fruits/fruits-360/Training/Kumquats/40_100.jpg,40_100.jpg
14895,Cocos,./data/fruits/fruits-360/Training/Cocos/46_100.jpg,46_100.jpg
27810,Melon Piel de Sapo,./data/fruits/fruits-360/Training/Melon Piel de Sapo/r_268_100.jpg,r_268_100.jpg
32746,Pear Abate,./data/fruits/fruits-360/Training/Pear Abate/309_100.jpg,309_100.jpg
30106,Passion Fruit,./data/fruits/fruits-360/Training/Passion Fruit/5_100.jpg,5_100.jpg
1400,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/r_253_100.jpg,r_253_100.jpg
671,Apple Golden 1,./data/fruits/fruits-360/Training/Apple Golden 1/261_100.jpg,261_100.jpg
43295,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/r2_221_100.jpg,r2_221_100.jpg
10866,Cherry 2,./data/fruits/fruits-360/Training/Cherry 2/154_100.jpg,154_100.jpg
25820,Mandarine,./data/fruits/fruits-360/Training/Mandarine/r_263_100.jpg,r_263_100.jpg
16954,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/r_43_100.jpg,r_43_100.jpg
46158,Tomato 3,./data/fruits/fruits-360/Training/Tomato 3/168_100.jpg,168_100.jpg
22200,Kaki,./data/fruits/fruits-360/Training/Kaki/36_100.jpg,36_100.jpg
1318,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/r_17_100.jpg,r_17_100.jpg
3891,Apple Red Delicious,./data/fruits/fruits-360/Training/Apple Red Delicious/128_100.jpg,128_100.jpg
22836,Kiwi,./data/fruits/fruits-360/Training/Kiwi/r_197_100.jpg,r_197_100.jpg
261,Apple Braeburn,./data/fruits/fruits-360/Training/Apple Braeburn/r_113_100.jpg,r_113_100.jpg
11454,Cherry 2,./data/fruits/fruits-360/Training/Cherry 2/r_254_100.jpg,r_254_100.jpg
29268,Orange,./data/fruits/fruits-360/Training/Orange/r_204_100.jpg,r_204_100.jpg
13753,Cherry Wax Yellow,./data/fruits/fruits-360/Training/Cherry Wax Yellow/r_8_100.jpg,r_8_100.jpg
34832,Pepino,./data/fruits/fruits-360/Training/Pepino/r_80_100.jpg,r_80_100.jpg
21961,Huckleberry,./data/fruits/fruits-360/Training/Huckleberry/r_311_100.jpg,r_311_100.jpg
1044,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/154_100.jpg,154_100.jpg
32171,Pear,./data/fruits/fruits-360/Training/Pear/162_100.jpg,162_100.jpg
17055,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/r_598_100.jpg,r_598_100.jpg
2077,Apple Granny Smith,./data/fruits/fruits-360/Training/Apple Granny Smith/208_100.jpg,208_100.jpg
1269,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/r_135_100.jpg,r_135_100.jpg
6202,Avocado,./data/fruits/fruits-360/Training/Avocado/r_111_100.jpg,r_111_100.jpg
13851,Chestnut,./data/fruits/fruits-360/Training/Chestnut/37_100.jpg,37_100.jpg
38974,Plum 3,./data/fruits/fruits-360/Training/Plum 3/r_24_100.jpg,r_24_100.jpg
15893,Granadilla,./data/fruits/fruits-360/Training/Granadilla/30_100.jpg,30_100.jpg
19992,Grapefruit Pink,./data/fruits/fruits-360/Training/Grapefruit Pink/r_288_100.jpg,r_288_100.jpg
1722,Apple Golden 3,./data/fruits/fruits-360/Training/Apple Golden 3/r_10_100.jpg,r_10_100.jpg
20524,Grapefruit White,./data/fruits/fruits-360/Training/Grapefruit White/r_276_100.jpg,r_276_100.jpg
10669,Cherry 1,./data/fruits/fruits-360/Training/Cherry 1/r_193_100.jpg,r_193_100.jpg
10599,Cherry 1,./data/fruits/fruits-360/Training/Cherry 1/r_12_100.jpg,r_12_100.jpg
3194,Apple Red 2,./data/fruits/fruits-360/Training/Apple Red 2/r_106_100.jpg,r_106_100.jpg
39285,Pomegranate,./data/fruits/fruits-360/Training/Pomegranate/287_100.jpg,287_100.jpg
35486,Physalis with Husk,./data/fruits/fruits-360/Training/Physalis with Husk/268_100.jpg,268_100.jpg
26973,Maracuja,./data/fruits/fruits-360/Training/Maracuja/r_11_100.jpg,r_11_100.jpg
14996,Cocos,./data/fruits/fruits-360/Training/Cocos/r_190_100.jpg,r_190_100.jpg
17130,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/r_75_100.jpg,r_75_100.jpg
24004,Lemon Meyer,./data/fruits/fruits-360/Training/Lemon Meyer/142_100.jpg,142_100.jpg
25900,Mandarine,./data/fruits/fruits-360/Training/Mandarine/r_41_100.jpg,r_41_100.jpg
47909,Tomato Maroon,./data/fruits/fruits-360/Training/Tomato Maroon/203_100.jpg,203_100.jpg
24838,Limes,./data/fruits/fruits-360/Training/Limes/r_269_100.jpg,r_269_100.jpg
1189,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/285_100.jpg,285_100.jpg
20998,Guava,./data/fruits/fruits-360/Training/Guava/r_3_100.jpg,r_3_100.jpg
20433,Grapefruit White,./data/fruits/fruits-360/Training/Grapefruit White/r_194_100.jpg,r_194_100.jpg
36844,Pitahaya Red,./data/fruits/fruits-360/Training/Pitahaya Red/121_100.jpg,121_100.jpg
34243,Pear Williams,./data/fruits/fruits-360/Training/Pear Williams/r_287_100.jpg,r_287_100.jpg
34453,Pepino,./data/fruits/fruits-360/Training/Pepino/188_100.jpg,188_100.jpg
22102,Kaki,./data/fruits/fruits-360/Training/Kaki/200_100.jpg,200_100.jpg
11205,Cherry 2,./data/fruits/fruits-360/Training/Cherry 2/r2_232_100.jpg,r2_232_100.jpg
22686,Kiwi,./data/fruits/fruits-360/Training/Kiwi/25_100.jpg,25_100.jpg
10195,Carambula,./data/fruits/fruits-360/Training/Carambula/r_281_100.jpg,r_281_100.jpg
39664,Pomelo Sweetie,./data/fruits/fruits-360/Training/Pomelo Sweetie/46_100.jpg,46_100.jpg
31735,Peach Flat,./data/fruits/fruits-360/Training/Peach Flat/212_100.jpg,212_100.jpg
2109,Apple Granny Smith,./data/fruits/fruits-360/Training/Apple Granny Smith/237_100.jpg,237_100.jpg
5830,Apricot,./data/fruits/fruits-360/Training/Apricot/r_161_100.jpg,r_161_100.jpg
34358,Pear Williams,./data/fruits/fruits-360/Training/Pear Williams/r_95_100.jpg,r_95_100.jpg
23414,Kumquats,./data/fruits/fruits-360/Training/Kumquats/r_50_100.jpg,r_50_100.jpg
22112,Kaki,./data/fruits/fruits-360/Training/Kaki/20_100.jpg,20_100.jpg
10496,Cherry 1,./data/fruits/fruits-360/Training/Cherry 1/259_100.jpg,259_100.jpg
43216,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/r2_106_100.jpg,r2_106_100.jpg
22353,Kaki,./data/fruits/fruits-360/Training/Kaki/r_242_100.jpg,r_242_100.jpg
14791,Cocos,./data/fruits/fruits-360/Training/Cocos/185_100.jpg,185_100.jpg
4504,Apple Red Yellow 1,./data/fruits/fruits-360/Training/Apple Red Yellow 1/237_100.jpg,237_100.jpg
43037,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/212_100.jpg,212_100.jpg
47743,Tomato Cherry Red,./data/fruits/fruits-360/Training/Tomato Cherry Red/r_3_100.jpg,r_3_100.jpg
20668,Guava,./data/fruits/fruits-360/Training/Guava/19_100.jpg,19_100.jpg
12325,Cherry Wax Black,./data/fruits/fruits-360/Training/Cherry Wax Black/133_100.jpg,133_100.jpg
1329,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/r_18_100.jpg,r_18_100.jpg
27716,Melon Piel de Sapo,./data/fruits/fruits-360/Training/Melon Piel de Sapo/r_180_100.jpg,r_180_100.jpg
17674,Grape White,./data/fruits/fruits-360/Training/Grape White/124_100.jpg,124_100.jpg
373,Apple Braeburn,./data/fruits/fruits-360/Training/Apple Braeburn/r_214_100.jpg,r_214_100.jpg
18851,Grape White 3,./data/fruits/fruits-360/Training/Grape White 3/78_100.jpg,78_100.jpg
34933,Physalis,./data/fruits/fruits-360/Training/Physalis/186_100.jpg,186_100.jpg
40946,Rambutan,./data/fruits/fruits-360/Training/Rambutan/r_4_100.jpg,r_4_100.jpg
5535,Apricot,./data/fruits/fruits-360/Training/Apricot/117_100.jpg,117_100.jpg
19838,Grapefruit Pink,./data/fruits/fruits-360/Training/Grapefruit Pink/r_0_100.jpg,r_0_100.jpg
33701,Pear Monster,./data/fruits/fruits-360/Training/Pear Monster/r_16_100.jpg,r_16_100.jpg
32112,Pear,./data/fruits/fruits-360/Training/Pear/109_100.jpg,109_100.jpg
21886,Huckleberry,./data/fruits/fruits-360/Training/Huckleberry/r_200_100.jpg,r_200_100.jpg
40402,Quince,./data/fruits/fruits-360/Training/Quince/r_24_100.jpg,r_24_100.jpg
32257,Pear,./data/fruits/fruits-360/Training/Pear/23_100.jpg,23_100.jpg
38416,Plum 3,./data/fruits/fruits-360/Training/Plum 3/r2_134_100.jpg,r2_134_100.jpg
26499,Mangostan,./data/fruits/fruits-360/Training/Mangostan/42_100.jpg,42_100.jpg
26678,Mangostan,./data/fruits/fruits-360/Training/Mangostan/r_5_100.jpg,r_5_100.jpg
29588,Papaya,./data/fruits/fruits-360/Training/Papaya/271_100.jpg,271_100.jpg
15105,Cocos,./data/fruits/fruits-360/Training/Cocos/r_290_100.jpg,r_290_100.jpg
22207,Kaki,./data/fruits/fruits-360/Training/Kaki/43_100.jpg,43_100.jpg
4593,Apple Red Yellow 1,./data/fruits/fruits-360/Training/Apple Red Yellow 1/317_100.jpg,317_100.jpg
17931,Grape White,./data/fruits/fruits-360/Training/Grape White/r_177_100.jpg,r_177_100.jpg
45063,Tomato 1,./data/fruits/fruits-360/Training/Tomato 1/r2_287_100.jpg,r2_287_100.jpg
3716,Apple Red 3,./data/fruits/fruits-360/Training/Apple Red 3/r_190_100.jpg,r_190_100.jpg
23627,Lemon,./data/fruits/fruits-360/Training/Lemon/246_100.jpg,246_100.jpg
44942,Tomato 1,./data/fruits/fruits-360/Training/Tomato 1/r2_110_100.jpg,r2_110_100.jpg
32302,Pear,./data/fruits/fruits-360/Training/Pear/280_100.jpg,280_100.jpg
18714,Grape White 3,./data/fruits/fruits-360/Training/Grape White 3/22_100.jpg,22_100.jpg
45277,Tomato 1,./data/fruits/fruits-360/Training/Tomato 1/r_195_100.jpg,r_195_100.jpg
358,Apple Braeburn,./data/fruits/fruits-360/Training/Apple Braeburn/r_200_100.jpg,r_200_100.jpg
41000,Rambutan,./data/fruits/fruits-360/Training/Rambutan/r_99_100.jpg,r_99_100.jpg
32778,Pear Abate,./data/fruits/fruits-360/Training/Pear Abate/43_100.jpg,43_100.jpg
4166,Apple Red Delicious,./data/fruits/fruits-360/Training/Apple Red Delicious/r_192_100.jpg,r_192_100.jpg
34646,Pepino,./data/fruits/fruits-360/Training/Pepino/r_133_100.jpg,r_133_100.jpg
34336,Pear Williams,./data/fruits/fruits-360/Training/Pear Williams/r_75_100.jpg,r_75_100.jpg
38746,Plum 3,./data/fruits/fruits-360/Training/Plum 3/r3_240_100.jpg,r3_240_100.jpg
40878,Rambutan,./data/fruits/fruits-360/Training/Rambutan/r_284_100.jpg,r_284_100.jpg
25572,Mandarine,./data/fruits/fruits-360/Training/Mandarine/305_100.jpg,305_100.jpg
3807,Apple Red 3,./data/fruits/fruits-360/Training/Apple Red 3/r_272_100.jpg,r_272_100.jpg
40019,Pomelo Sweetie,./data/fruits/fruits-360/Training/Pomelo Sweetie/r_9_100.jpg,r_9_100.jpg
37220,Pitahaya Red,./data/fruits/fruits-360/Training/Pitahaya Red/r_311_100.jpg,r_311_100.jpg
39551,Pomegranate,./data/fruits/fruits-360/Training/Pomegranate/r_81_100.jpg,r_81_100.jpg
39577,Pomelo Sweetie,./data/fruits/fruits-360/Training/Pomelo Sweetie/106_100.jpg,106_100.jpg
5162,Apple Red Yellow 2,./data/fruits/fruits-360/Training/Apple Red Yellow 2/r2_242_100.jpg,r2_242_100.jpg
1683,Apple Golden 3,./data/fruits/fruits-360/Training/Apple Golden 3/287_100.jpg,287_100.jpg
11775,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/48_100.jpg,48_100.jpg
20249,Grapefruit White,./data/fruits/fruits-360/Training/Grapefruit White/24_100.jpg,24_100.jpg
30685,Peach,./data/fruits/fruits-360/Training/Peach/r_153_100.jpg,r_153_100.jpg
21644,Huckleberry,./data/fruits/fruits-360/Training/Huckleberry/237_100.jpg,237_100.jpg
36791,Pineapple Mini,./data/fruits/fruits-360/Training/Pineapple Mini/r_73_100.jpg,r_73_100.jpg
41635,Redcurrant,./data/fruits/fruits-360/Training/Redcurrant/254_100.jpg,254_100.jpg
29836,Papaya,./data/fruits/fruits-360/Training/Papaya/r_273_100.jpg,r_273_100.jpg
10421,Cherry 1,./data/fruits/fruits-360/Training/Cherry 1/191_100.jpg,191_100.jpg
26339,Mango,./data/fruits/fruits-360/Training/Mango/r_31_100.jpg,r_31_100.jpg
12935,Cherry Wax Red,./data/fruits/fruits-360/Training/Cherry Wax Red/299_100.jpg,299_100.jpg
29831,Papaya,./data/fruits/fruits-360/Training/Papaya/r_269_100.jpg,r_269_100.jpg
4738,Apple Red Yellow 1,./data/fruits/fruits-360/Training/Apple Red Yellow 1/r_226_100.jpg,r_226_100.jpg
12957,Cherry Wax Red,./data/fruits/fruits-360/Training/Cherry Wax Red/319_100.jpg,319_100.jpg
32679,Pear Abate,./data/fruits/fruits-360/Training/Pear Abate/178_100.jpg,178_100.jpg
28539,Nectarine,./data/fruits/fruits-360/Training/Nectarine/200_100.jpg,200_100.jpg
34044,Pear Williams,./data/fruits/fruits-360/Training/Pear Williams/324_100.jpg,324_100.jpg
9230,Cantaloupe 1,./data/fruits/fruits-360/Training/Cantaloupe 1/r_25_100.jpg,r_25_100.jpg
43151,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/44_100.jpg,44_100.jpg
27946,Mulberry,./data/fruits/fruits-360/Training/Mulberry/110_100.jpg,110_100.jpg
45841,Tomato 2,./data/fruits/fruits-360/Training/Tomato 2/r2_93_100.jpg,r2_93_100.jpg
8385,Cactus fruit,./data/fruits/fruits-360/Training/Cactus fruit/126_100.jpg,126_100.jpg
32713,Pear Abate,./data/fruits/fruits-360/Training/Pear Abate/209_100.jpg,209_100.jpg
34523,Pepino,./data/fruits/fruits-360/Training/Pepino/261_100.jpg,261_100.jpg
23645,Lemon,./data/fruits/fruits-360/Training/Lemon/262_100.jpg,262_100.jpg
34796,Pepino,./data/fruits/fruits-360/Training/Pepino/r_48_100.jpg,r_48_100.jpg
45448,Tomato 2,./data/fruits/fruits-360/Training/Tomato 2/135_100.jpg,135_100.jpg
21424,Hazelnut,./data/fruits/fruits-360/Training/Hazelnut/r_248_100.jpg,r_248_100.jpg
31026,Peach 2,./data/fruits/fruits-360/Training/Peach 2/294_100.jpg,294_100.jpg
4790,Apple Red Yellow 1,./data/fruits/fruits-360/Training/Apple Red Yellow 1/r_273_100.jpg,r_273_100.jpg
30402,Peach,./data/fruits/fruits-360/Training/Peach/11_100.jpg,11_100.jpg
14436,Clementine,./data/fruits/fruits-360/Training/Clementine/46_100.jpg,46_100.jpg
26819,Maracuja,./data/fruits/fruits-360/Training/Maracuja/259_100.jpg,259_100.jpg
41478,Raspberry,./data/fruits/fruits-360/Training/Raspberry/r_85_100.jpg,r_85_100.jpg
34321,Pear Williams,./data/fruits/fruits-360/Training/Pear Williams/r_61_100.jpg,r_61_100.jpg
11709,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/284_100.jpg,284_100.jpg
20345,Grapefruit White,./data/fruits/fruits-360/Training/Grapefruit White/r_114_100.jpg,r_114_100.jpg
37046,Pitahaya Red,./data/fruits/fruits-360/Training/Pitahaya Red/82_100.jpg,82_100.jpg
28478,Nectarine,./data/fruits/fruits-360/Training/Nectarine/146_100.jpg,146_100.jpg
38191,Plum 3,./data/fruits/fruits-360/Training/Plum 3/113_100.jpg,113_100.jpg
3402,Apple Red 2,./data/fruits/fruits-360/Training/Apple Red 2/r_294_100.jpg,r_294_100.jpg
1942,Apple Golden 3,./data/fruits/fruits-360/Training/Apple Golden 3/r_308_100.jpg,r_308_100.jpg
41956,Redcurrant,./data/fruits/fruits-360/Training/Redcurrant/r_59_100.jpg,r_59_100.jpg
25399,Lychee,./data/fruits/fruits-360/Training/Lychee/r_72_100.jpg,r_72_100.jpg
581,Apple Golden 1,./data/fruits/fruits-360/Training/Apple Golden 1/180_100.jpg,180_100.jpg
20572,Grapefruit White,./data/fruits/fruits-360/Training/Grapefruit White/r_319_100.jpg,r_319_100.jpg
43854,Tamarillo,./data/fruits/fruits-360/Training/Tamarillo/242_100.jpg,242_100.jpg
6518,Avocado ripe,./data/fruits/fruits-360/Training/Avocado ripe/246_100.jpg,246_100.jpg
38460,Plum 3,./data/fruits/fruits-360/Training/Plum 3/r2_175_100.jpg,r2_175_100.jpg
42563,Strawberry,./data/fruits/fruits-360/Training/Strawberry/180_100.jpg,180_100.jpg
24021,Lemon Meyer,./data/fruits/fruits-360/Training/Lemon Meyer/179_100.jpg,179_100.jpg
16320,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/257_100.jpg,257_100.jpg
41989,Salak,./data/fruits/fruits-360/Training/Salak/104_100.jpg,104_100.jpg
21249,Hazelnut,./data/fruits/fruits-360/Training/Hazelnut/37_100.jpg,37_100.jpg
6335,Avocado,./data/fruits/fruits-360/Training/Avocado/r_231_100.jpg,r_231_100.jpg
33046,Pear Abate,./data/fruits/fruits-360/Training/Pear Abate/r_36_100.jpg,r_36_100.jpg
45771,Tomato 2,./data/fruits/fruits-360/Training/Tomato 2/r2_294_100.jpg,r2_294_100.jpg
33890,Pear Williams,./data/fruits/fruits-360/Training/Pear Williams/115_100.jpg,115_100.jpg
47093,Tomato 4,./data/fruits/fruits-360/Training/Tomato 4/r_113_100.jpg,r_113_100.jpg
5364,Apple Red Yellow 2,./data/fruits/fruits-360/Training/Apple Red Yellow 2/r_166_100.jpg,r_166_100.jpg
23920,Lemon,./data/fruits/fruits-360/Training/Lemon/r_63_100.jpg,r_63_100.jpg
32274,Pear,./data/fruits/fruits-360/Training/Pear/255_100.jpg,255_100.jpg
23709,Lemon,./data/fruits/fruits-360/Training/Lemon/31_100.jpg,31_100.jpg
42328,Salak,./data/fruits/fruits-360/Training/Salak/r_234_100.jpg,r_234_100.jpg
18343,Grape White 2,./data/fruits/fruits-360/Training/Grape White 2/58_100.jpg,58_100.jpg
4153,Apple Red Delicious,./data/fruits/fruits-360/Training/Apple Red Delicious/r_180_100.jpg,r_180_100.jpg
24886,Limes,./data/fruits/fruits-360/Training/Limes/r_311_100.jpg,r_311_100.jpg
43958,Tamarillo,./data/fruits/fruits-360/Training/Tamarillo/r_132_100.jpg,r_132_100.jpg
14634,Clementine,./data/fruits/fruits-360/Training/Clementine/r_283_100.jpg,r_283_100.jpg
29323,Orange,./data/fruits/fruits-360/Training/Orange/r_254_100.jpg,r_254_100.jpg
31645,Peach Flat,./data/fruits/fruits-360/Training/Peach Flat/131_100.jpg,131_100.jpg
5956,Apricot,./data/fruits/fruits-360/Training/Apricot/r_275_100.jpg,r_275_100.jpg
19587,Grape White 4,./data/fruits/fruits-360/Training/Grape White 4/r_95_100.jpg,r_95_100.jpg
21366,Hazelnut,./data/fruits/fruits-360/Training/Hazelnut/r_195_100.jpg,r_195_100.jpg
28364,Mulberry,./data/fruits/fruits-360/Training/Mulberry/r_41_100.jpg,r_41_100.jpg
6610,Avocado ripe,./data/fruits/fruits-360/Training/Avocado ripe/33_100.jpg,33_100.jpg
47982,Tomato Maroon,./data/fruits/fruits-360/Training/Tomato Maroon/51_100.jpg,51_100.jpg
7362,Banana,./data/fruits/fruits-360/Training/Banana/r_305_100.jpg,r_305_100.jpg
37149,Pitahaya Red,./data/fruits/fruits-360/Training/Pitahaya Red/r_244_100.jpg,r_244_100.jpg
27276,Melon Piel de Sapo,./data/fruits/fruits-360/Training/Melon Piel de Sapo/174_100.jpg,174_100.jpg
31933,Peach Flat,./data/fruits/fruits-360/Training/Peach Flat/r_16_100.jpg,r_16_100.jpg
32461,Pear,./data/fruits/fruits-360/Training/Pear/r_201_100.jpg,r_201_100.jpg
2199,Apple Granny Smith,./data/fruits/fruits-360/Training/Apple Granny Smith/318_100.jpg,318_100.jpg
19499,Grape White 4,./data/fruits/fruits-360/Training/Grape White 4/r_229_100.jpg,r_229_100.jpg
14377,Clementine,./data/fruits/fruits-360/Training/Clementine/279_100.jpg,279_100.jpg
32906,Pear Abate,./data/fruits/fruits-360/Training/Pear Abate/r_177_100.jpg,r_177_100.jpg
45903,Tomato 2,./data/fruits/fruits-360/Training/Tomato 2/r_14_100.jpg,r_14_100.jpg
19315,Grape White 4,./data/fruits/fruits-360/Training/Grape White 4/39_100.jpg,39_100.jpg
38171,Plum 2,./data/fruits/fruits-360/Training/Plum 2/r_94_100.jpg,r_94_100.jpg
30130,Passion Fruit,./data/fruits/fruits-360/Training/Passion Fruit/96_100.jpg,96_100.jpg
12963,Cherry Wax Red,./data/fruits/fruits-360/Training/Cherry Wax Red/324_100.jpg,324_100.jpg
28270,Mulberry,./data/fruits/fruits-360/Training/Mulberry/r_228_100.jpg,r_228_100.jpg
16188,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/114_100.jpg,114_100.jpg
18705,Grape White 3,./data/fruits/fruits-360/Training/Grape White 3/221_100.jpg,221_100.jpg
45524,Tomato 2,./data/fruits/fruits-360/Training/Tomato 2/2_100.jpg,2_100.jpg
25548,Mandarine,./data/fruits/fruits-360/Training/Mandarine/284_100.jpg,284_100.jpg
4253,Apple Red Delicious,./data/fruits/fruits-360/Training/Apple Red Delicious/r_27_100.jpg,r_27_100.jpg
10987,Cherry 2,./data/fruits/fruits-360/Training/Cherry 2/278_100.jpg,278_100.jpg
18537,Grape White 2,./data/fruits/fruits-360/Training/Grape White 2/r_256_100.jpg,r_256_100.jpg
7161,Banana,./data/fruits/fruits-360/Training/Banana/8_100.jpg,8_100.jpg
35202,Physalis,./data/fruits/fruits-360/Training/Physalis/r_237_100.jpg,r_237_100.jpg
5938,Apricot,./data/fruits/fruits-360/Training/Apricot/r_259_100.jpg,r_259_100.jpg
33137,Pear Kaiser,./data/fruits/fruits-360/Training/Pear Kaiser/177_100.jpg,177_100.jpg
23467,Lemon,./data/fruits/fruits-360/Training/Lemon/101_100.jpg,101_100.jpg
19442,Grape White 4,./data/fruits/fruits-360/Training/Grape White 4/r_168_100.jpg,r_168_100.jpg
25691,Mandarine,./data/fruits/fruits-360/Training/Mandarine/r_134_100.jpg,r_134_100.jpg
38771,Plum 3,./data/fruits/fruits-360/Training/Plum 3/r3_265_100.jpg,r3_265_100.jpg
23001,Kumquats,./data/fruits/fruits-360/Training/Kumquats/136_100.jpg,136_100.jpg
43874,Tamarillo,./data/fruits/fruits-360/Training/Tamarillo/262_100.jpg,262_100.jpg
28656,Nectarine,./data/fruits/fruits-360/Training/Nectarine/306_100.jpg,306_100.jpg
30066,Passion Fruit,./data/fruits/fruits-360/Training/Passion Fruit/318_100.jpg,318_100.jpg
16760,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/r_223_100.jpg,r_223_100.jpg
13451,Cherry Wax Yellow,./data/fruits/fruits-360/Training/Cherry Wax Yellow/32_100.jpg,32_100.jpg
26565,Mangostan,./data/fruits/fruits-360/Training/Mangostan/r_132_100.jpg,r_132_100.jpg
47878,Tomato Maroon,./data/fruits/fruits-360/Training/Tomato Maroon/174_100.jpg,174_100.jpg
17569,Grape Pink,./data/fruits/fruits-360/Training/Grape Pink/r_249_100.jpg,r_249_100.jpg
40041,Quince,./data/fruits/fruits-360/Training/Quince/120_100.jpg,120_100.jpg
22305,Kaki,./data/fruits/fruits-360/Training/Kaki/r_16_100.jpg,r_16_100.jpg
7572,Banana Lady Finger,./data/fruits/fruits-360/Training/Banana Lady Finger/r2_105_100.jpg,r2_105_100.jpg
25237,Lychee,./data/fruits/fruits-360/Training/Lychee/r_154_100.jpg,r_154_100.jpg
41123,Raspberry,./data/fruits/fruits-360/Training/Raspberry/264_100.jpg,264_100.jpg
14184,Chestnut,./data/fruits/fruits-360/Training/Chestnut/r_60_100.jpg,r_60_100.jpg
17367,Grape Pink,./data/fruits/fruits-360/Training/Grape Pink/289_100.jpg,289_100.jpg
13714,Cherry Wax Yellow,./data/fruits/fruits-360/Training/Cherry Wax Yellow/r_47_100.jpg,r_47_100.jpg
17509,Grape Pink,./data/fruits/fruits-360/Training/Grape Pink/r_195_100.jpg,r_195_100.jpg
34968,Physalis,./data/fruits/fruits-360/Training/Physalis/220_100.jpg,220_100.jpg
7574,Banana Lady Finger,./data/fruits/fruits-360/Training/Banana Lady Finger/r2_108_100.jpg,r2_108_100.jpg
4769,Apple Red Yellow 1,./data/fruits/fruits-360/Training/Apple Red Yellow 1/r_254_100.jpg,r_254_100.jpg
32178,Pear,./data/fruits/fruits-360/Training/Pear/169_100.jpg,169_100.jpg
14021,Chestnut,./data/fruits/fruits-360/Training/Chestnut/r2_50_100.jpg,r2_50_100.jpg
45941,Tomato 2,./data/fruits/fruits-360/Training/Tomato 2/r_225_100.jpg,r_225_100.jpg
14410,Clementine,./data/fruits/fruits-360/Training/Clementine/313_100.jpg,313_100.jpg
25595,Mandarine,./data/fruits/fruits-360/Training/Mandarine/326_100.jpg,326_100.jpg
16538,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/527_100.jpg,527_100.jpg
18928,Grape White 3,./data/fruits/fruits-360/Training/Grape White 3/r_207_100.jpg,r_207_100.jpg
23745,Lemon,./data/fruits/fruits-360/Training/Lemon/r_133_100.jpg,r_133_100.jpg
35455,Physalis with Husk,./data/fruits/fruits-360/Training/Physalis with Husk/237_100.jpg,237_100.jpg
10156,Carambula,./data/fruits/fruits-360/Training/Carambula/r_21_100.jpg,r_21_100.jpg
