,Fruit,Full filename,File
26716,Maracuja,./data/fruits/fruits-360/Training/Maracuja/156_100.jpg,156_100.jpg
13968,Chestnut,./data/fruits/fruits-360/Training/Chestnut/r2_183_100.jpg,r2_183_100.jpg
21843,Huckleberry,./data/fruits/fruits-360/Training/Huckleberry/r_162_100.jpg,r_162_100.jpg
1094,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/19_100.jpg,19_100.jpg
7935,Banana Red,./data/fruits/fruits-360/Training/Banana Red/197_100.jpg,197_100.jpg
3273,Apple Red 2,./data/fruits/fruits-360/Training/Apple Red 2/r_178_100.jpg,r_178_100.jpg
1472,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/r_318_100.jpg,r_318_100.jpg
48532,Walnut,./data/fruits/fruits-360/Training/Walnut/r2_268_100.jpg,r2_268_100.jpg
41212,Raspberry,./data/fruits/fruits-360/Training/Raspberry/49_100.jpg,49_100.jpg
27344,Melon Piel de Sapo,./data/fruits/fruits-360/Training/Melon Piel de Sapo/25_100.jpg,25_100.jpg
289,Apple Braeburn,./data/fruits/fruits-360/Training/Apple Braeburn/r_139_100.jpg,r_139_100.jpg
30146,Passion Fruit,./data/fruits/fruits-360/Training/Passion Fruit/r_111_100.jpg,r_111_100.jpg
5648,Apricot,./data/fruits/fruits-360/Training/Apricot/219_100.jpg,219_100.jpg
7786,Banana Lady Finger,./data/fruits/fruits-360/Training/Banana Lady Finger/r_194_100.jpg,r_194_100.jpg
43180,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/70_100.jpg,70_100.jpg
3165,Apple Red 2,./data/fruits/fruits-360/Training/Apple Red 2/301_100.jpg,301_100.jpg
9814,Cantaloupe 2,./data/fruits/fruits-360/Training/Cantaloupe 2/r_86_100.jpg,r_86_100.jpg
36135,Pineapple,./data/fruits/fruits-360/Training/Pineapple/r_170_100.jpg,r_170_100.jpg
34709,Pepino,./data/fruits/fruits-360/Training/Pepino/r_19_100.jpg,r_19_100.jpg
5554,Apricot,./data/fruits/fruits-360/Training/Apricot/134_100.jpg,134_100.jpg
3133,Apple Red 2,./data/fruits/fruits-360/Training/Apple Red 2/273_100.jpg,273_100.jpg
657,Apple Golden 1,./data/fruits/fruits-360/Training/Apple Golden 1/249_100.jpg,249_100.jpg
43459,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/r_11_100.jpg,r_11_100.jpg
3276,Apple Red 2,./data/fruits/fruits-360/Training/Apple Red 2/r_180_100.jpg,r_180_100.jpg
23950,Lemon,./data/fruits/fruits-360/Training/Lemon/r_93_100.jpg,r_93_100.jpg
47715,Tomato Cherry Red,./data/fruits/fruits-360/Training/Tomato Cherry Red/r_289_100.jpg,r_289_100.jpg
39484,Pomegranate,./data/fruits/fruits-360/Training/Pomegranate/r_27_100.jpg,r_27_100.jpg
23998,Lemon Meyer,./data/fruits/fruits-360/Training/Lemon Meyer/137_100.jpg,137_100.jpg
18956,Grape White 3,./data/fruits/fruits-360/Training/Grape White 3/r_232_100.jpg,r_232_100.jpg
7660,Banana Lady Finger,./data/fruits/fruits-360/Training/Banana Lady Finger/r2_35_100.jpg,r2_35_100.jpg
11530,Cherry 2,./data/fruits/fruits-360/Training/Cherry 2/r_3_100.jpg,r_3_100.jpg
41547,Redcurrant,./data/fruits/fruits-360/Training/Redcurrant/14_100.jpg,14_100.jpg
41293,Raspberry,./data/fruits/fruits-360/Training/Raspberry/r_162_100.jpg,r_162_100.jpg
14680,Clementine,./data/fruits/fruits-360/Training/Clementine/r_79_100.jpg,r_79_100.jpg
38392,Plum 3,./data/fruits/fruits-360/Training/Plum 3/90_100.jpg,90_100.jpg
9741,Cantaloupe 2,./data/fruits/fruits-360/Training/Cantaloupe 2/r_310_100.jpg,r_310_100.jpg
26313,Mango,./data/fruits/fruits-360/Training/Mango/r_297_100.jpg,r_297_100.jpg
18578,Grape White 2,./data/fruits/fruits-360/Training/Grape White 2/r_294_100.jpg,r_294_100.jpg
22248,Kaki,./data/fruits/fruits-360/Training/Kaki/84_100.jpg,84_100.jpg
24973,Lychee,./data/fruits/fruits-360/Training/Lychee/134_100.jpg,134_100.jpg
5225,Apple Red Yellow 2,./data/fruits/fruits-360/Training/Apple Red Yellow 2/r2_3_100.jpg,r2_3_100.jpg
36588,Pineapple Mini,./data/fruits/fruits-360/Training/Pineapple Mini/r_111_100.jpg,r_111_100.jpg
35829,Physalis with Husk,./data/fruits/fruits-360/Training/Physalis with Husk/r_92_100.jpg,r_92_100.jpg
27439,Melon Piel de Sapo,./data/fruits/fruits-360/Training/Melon Piel de Sapo/96_100.jpg,96_100.jpg
23017,Kumquats,./data/fruits/fruits-360/Training/Kumquats/165_100.jpg,165_100.jpg
17533,Grape Pink,./data/fruits/fruits-360/Training/Grape Pink/r_216_100.jpg,r_216_100.jpg
32704,Pear Abate,./data/fruits/fruits-360/Training/Pear Abate/200_100.jpg,200_100.jpg
970,Apple Golden 1,./data/fruits/fruits-360/Training/Apple Golden 1/r_309_100.jpg,r_309_100.jpg
7468,Banana Lady Finger,./data/fruits/fruits-360/Training/Banana Lady Finger/170_100.jpg,170_100.jpg
37345,Plum,./data/fruits/fruits-360/Training/Plum/130_100.jpg,130_100.jpg
23163,Kumquats,./data/fruits/fruits-360/Training/Kumquats/45_100.jpg,45_100.jpg
23405,Kumquats,./data/fruits/fruits-360/Training/Kumquats/r_41_100.jpg,r_41_100.jpg
32955,Pear Abate,./data/fruits/fruits-360/Training/Pear Abate/r_222_100.jpg,r_222_100.jpg
29990,Passion Fruit,./data/fruits/fruits-360/Training/Passion Fruit/24_100.jpg,24_100.jpg
28442,Nectarine,./data/fruits/fruits-360/Training/Nectarine/113_100.jpg,113_100.jpg
1568,Apple Golden 3,./data/fruits/fruits-360/Training/Apple Golden 3/183_100.jpg,183_100.jpg
25886,Mandarine,./data/fruits/fruits-360/Training/Mandarine/r_324_100.jpg,r_324_100.jpg
5766,Apricot,./data/fruits/fruits-360/Training/Apricot/r_103_100.jpg,r_103_100.jpg
35772,Physalis with Husk,./data/fruits/fruits-360/Training/Physalis with Husk/r_322_100.jpg,r_322_100.jpg
5924,Apricot,./data/fruits/fruits-360/Training/Apricot/r_246_100.jpg,r_246_100.jpg
148,Apple Braeburn,./data/fruits/fruits-360/Training/Apple Braeburn/233_100.jpg,233_100.jpg
43988,Tamarillo,./data/fruits/fruits-360/Training/Tamarillo/r_15_100.jpg,r_15_100.jpg
38916,Plum 3,./data/fruits/fruits-360/Training/Plum 3/r_15_100.jpg,r_15_100.jpg
44098,Tamarillo,./data/fruits/fruits-360/Training/Tamarillo/r_291_100.jpg,r_291_100.jpg
44585,Tangelo,./data/fruits/fruits-360/Training/Tangelo/r_29_100.jpg,r_29_100.jpg
15840,Granadilla,./data/fruits/fruits-360/Training/Granadilla/261_100.jpg,261_100.jpg
11995,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/r2_58_100.jpg,r2_58_100.jpg
11818,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/r2_11_100.jpg,r2_11_100.jpg
942,Apple Golden 1,./data/fruits/fruits-360/Training/Apple Golden 1/r_284_100.jpg,r_284_100.jpg
22620,Kiwi,./data/fruits/fruits-360/Training/Kiwi/1_100.jpg,1_100.jpg
10859,Cherry 2,./data/fruits/fruits-360/Training/Cherry 2/148_100.jpg,148_100.jpg
12410,Cherry Wax Black,./data/fruits/fruits-360/Training/Cherry Wax Black/276_100.jpg,276_100.jpg
36752,Pineapple Mini,./data/fruits/fruits-360/Training/Pineapple Mini/r_306_100.jpg,r_306_100.jpg
30501,Peach,./data/fruits/fruits-360/Training/Peach/209_100.jpg,209_100.jpg
29323,Orange,./data/fruits/fruits-360/Training/Orange/r_254_100.jpg,r_254_100.jpg
14718,Cocos,./data/fruits/fruits-360/Training/Cocos/114_100.jpg,114_100.jpg
15144,Cocos,./data/fruits/fruits-360/Training/Cocos/r_325_100.jpg,r_325_100.jpg
21401,Hazelnut,./data/fruits/fruits-360/Training/Hazelnut/r_227_100.jpg,r_227_100.jpg
25531,Mandarine,./data/fruits/fruits-360/Training/Mandarine/267_100.jpg,267_100.jpg
23283,Kumquats,./data/fruits/fruits-360/Training/Kumquats/r_17_100.jpg,r_17_100.jpg
25586,Mandarine,./data/fruits/fruits-360/Training/Mandarine/318_100.jpg,318_100.jpg
11092,Cherry 2,./data/fruits/fruits-360/Training/Cherry 2/r2_130_100.jpg,r2_130_100.jpg
26709,Maracuja,./data/fruits/fruits-360/Training/Maracuja/136_100.jpg,136_100.jpg
12826,Cherry Wax Red,./data/fruits/fruits-360/Training/Cherry Wax Red/144_100.jpg,144_100.jpg
17437,Grape Pink,./data/fruits/fruits-360/Training/Grape Pink/r_12_100.jpg,r_12_100.jpg
5279,Apple Red Yellow 2,./data/fruits/fruits-360/Training/Apple Red Yellow 2/r2_8_100.jpg,r2_8_100.jpg
38958,Plum 3,./data/fruits/fruits-360/Training/Plum 3/r_235_100.jpg,r_235_100.jpg
25374,Lychee,./data/fruits/fruits-360/Training/Lychee/r_306_100.jpg,r_306_100.jpg
22193,Kaki,./data/fruits/fruits-360/Training/Kaki/325_100.jpg,325_100.jpg
18040,Grape White,./data/fruits/fruits-360/Training/Grape White/r_287_100.jpg,r_287_100.jpg
18019,Grape White,./data/fruits/fruits-360/Training/Grape White/r_266_100.jpg,r_266_100.jpg
46179,Tomato 3,./data/fruits/fruits-360/Training/Tomato 3/189_100.jpg,189_100.jpg
39933,Pomelo Sweetie,./data/fruits/fruits-360/Training/Pomelo Sweetie/r_164_100.jpg,r_164_100.jpg
39898,Pomelo Sweetie,./data/fruits/fruits-360/Training/Pomelo Sweetie/r_132_100.jpg,r_132_100.jpg
17219,Grape Pink,./data/fruits/fruits-360/Training/Grape Pink/155_100.jpg,155_100.jpg
43858,Tamarillo,./data/fruits/fruits-360/Training/Tamarillo/246_100.jpg,246_100.jpg
15321,Dates,./data/fruits/fruits-360/Training/Dates/256_100.jpg,256_100.jpg
10489,Cherry 1,./data/fruits/fruits-360/Training/Cherry 1/252_100.jpg,252_100.jpg
32133,Pear,./data/fruits/fruits-360/Training/Pear/128_100.jpg,128_100.jpg
6133,Avocado,./data/fruits/fruits-360/Training/Avocado/212_100.jpg,212_100.jpg
8089,Banana Red,./data/fruits/fruits-360/Training/Banana Red/62_100.jpg,62_100.jpg
43222,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/r2_111_100.jpg,r2_111_100.jpg
25829,Mandarine,./data/fruits/fruits-360/Training/Mandarine/r_271_100.jpg,r_271_100.jpg
10847,Cherry 2,./data/fruits/fruits-360/Training/Cherry 2/137_100.jpg,137_100.jpg
22643,Kiwi,./data/fruits/fruits-360/Training/Kiwi/220_100.jpg,220_100.jpg
3911,Apple Red Delicious,./data/fruits/fruits-360/Training/Apple Red Delicious/151_100.jpg,151_100.jpg
20786,Guava,./data/fruits/fruits-360/Training/Guava/305_100.jpg,305_100.jpg
2776,Apple Red 1,./data/fruits/fruits-360/Training/Apple Red 1/r_173_100.jpg,r_173_100.jpg
21546,Huckleberry,./data/fruits/fruits-360/Training/Huckleberry/124_100.jpg,124_100.jpg
17586,Grape Pink,./data/fruits/fruits-360/Training/Grape Pink/r_264_100.jpg,r_264_100.jpg
15026,Cocos,./data/fruits/fruits-360/Training/Cocos/r_219_100.jpg,r_219_100.jpg
3893,Apple Red Delicious,./data/fruits/fruits-360/Training/Apple Red Delicious/130_100.jpg,130_100.jpg
12049,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/r_106_100.jpg,r_106_100.jpg
13692,Cherry Wax Yellow,./data/fruits/fruits-360/Training/Cherry Wax Yellow/r_276_100.jpg,r_276_100.jpg
44589,Tangelo,./data/fruits/fruits-360/Training/Tangelo/r_307_100.jpg,r_307_100.jpg
25753,Mandarine,./data/fruits/fruits-360/Training/Mandarine/r_190_100.jpg,r_190_100.jpg
33719,Pear Monster,./data/fruits/fruits-360/Training/Pear Monster/r_250_100.jpg,r_250_100.jpg
27951,Mulberry,./data/fruits/fruits-360/Training/Mulberry/115_100.jpg,115_100.jpg
24115,Lemon Meyer,./data/fruits/fruits-360/Training/Lemon Meyer/289_100.jpg,289_100.jpg
14437,Clementine,./data/fruits/fruits-360/Training/Clementine/47_100.jpg,47_100.jpg
43169,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/60_100.jpg,60_100.jpg
17982,Grape White,./data/fruits/fruits-360/Training/Grape White/r_222_100.jpg,r_222_100.jpg
12343,Cherry Wax Black,./data/fruits/fruits-360/Training/Cherry Wax Black/14_100.jpg,14_100.jpg
41555,Redcurrant,./data/fruits/fruits-360/Training/Redcurrant/157_100.jpg,157_100.jpg
38865,Plum 3,./data/fruits/fruits-360/Training/Plum 3/r_110_100.jpg,r_110_100.jpg
31118,Peach 2,./data/fruits/fruits-360/Training/Peach 2/r2_0_100.jpg,r2_0_100.jpg
4453,Apple Red Yellow 1,./data/fruits/fruits-360/Training/Apple Red Yellow 1/191_100.jpg,191_100.jpg
17146,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/r_8_100.jpg,r_8_100.jpg
7438,Banana Lady Finger,./data/fruits/fruits-360/Training/Banana Lady Finger/11_100.jpg,11_100.jpg
20136,Grapefruit White,./data/fruits/fruits-360/Training/Grapefruit White/148_100.jpg,148_100.jpg
45092,Tomato 1,./data/fruits/fruits-360/Training/Tomato 1/r2_313_100.jpg,r2_313_100.jpg
31244,Peach 2,./data/fruits/fruits-360/Training/Peach 2/r2_272_100.jpg,r2_272_100.jpg
39748,Pomelo Sweetie,./data/fruits/fruits-360/Training/Pomelo Sweetie/r2_125_100.jpg,r2_125_100.jpg
22758,Kiwi,./data/fruits/fruits-360/Training/Kiwi/r_126_100.jpg,r_126_100.jpg
10657,Cherry 1,./data/fruits/fruits-360/Training/Cherry 1/r_182_100.jpg,r_182_100.jpg
35584,Physalis with Husk,./data/fruits/fruits-360/Training/Physalis with Husk/92_100.jpg,92_100.jpg
9003,Cantaloupe 1,./data/fruits/fruits-360/Training/Cantaloupe 1/295_100.jpg,295_100.jpg
37791,Plum 2,./data/fruits/fruits-360/Training/Plum 2/139_100.jpg,139_100.jpg
40183,Quince,./data/fruits/fruits-360/Training/Quince/285_100.jpg,285_100.jpg
37886,Plum 2,./data/fruits/fruits-360/Training/Plum 2/245_100.jpg,245_100.jpg
22398,Kaki,./data/fruits/fruits-360/Training/Kaki/r_283_100.jpg,r_283_100.jpg
6867,Avocado ripe,./data/fruits/fruits-360/Training/Avocado ripe/r_302_100.jpg,r_302_100.jpg
30245,Passion Fruit,./data/fruits/fruits-360/Training/Passion Fruit/r_210_100.jpg,r_210_100.jpg
22048,Kaki,./data/fruits/fruits-360/Training/Kaki/129_100.jpg,129_100.jpg
29356,Orange,./data/fruits/fruits-360/Training/Orange/r_284_100.jpg,r_284_100.jpg
43649,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/r_36_100.jpg,r_36_100.jpg
25463,Mandarine,./data/fruits/fruits-360/Training/Mandarine/132_100.jpg,132_100.jpg
7113,Banana,./data/fruits/fruits-360/Training/Banana/44_100.jpg,44_100.jpg
13187,Cherry Wax Red,./data/fruits/fruits-360/Training/Cherry Wax Red/r_283_100.jpg,r_283_100.jpg
28491,Nectarine,./data/fruits/fruits-360/Training/Nectarine/158_100.jpg,158_100.jpg
6826,Avocado ripe,./data/fruits/fruits-360/Training/Avocado ripe/r_266_100.jpg,r_266_100.jpg
5836,Apricot,./data/fruits/fruits-360/Training/Apricot/r_167_100.jpg,r_167_100.jpg
38329,Plum 3,./data/fruits/fruits-360/Training/Plum 3/33_100.jpg,33_100.jpg
26771,Maracuja,./data/fruits/fruits-360/Training/Maracuja/211_100.jpg,211_100.jpg
44910,Tomato 1,./data/fruits/fruits-360/Training/Tomato 1/81_100.jpg,81_100.jpg
43097,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/267_100.jpg,267_100.jpg
470,Apple Braeburn,./data/fruits/fruits-360/Training/Apple Braeburn/r_301_100.jpg,r_301_100.jpg
2658,Apple Red 1,./data/fruits/fruits-360/Training/Apple Red 1/289_100.jpg,289_100.jpg
25189,Lychee,./data/fruits/fruits-360/Training/Lychee/r_106_100.jpg,r_106_100.jpg
38023,Plum 2,./data/fruits/fruits-360/Training/Plum 2/r_14_100.jpg,r_14_100.jpg
43344,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/r2_266_100.jpg,r2_266_100.jpg
9600,Cantaloupe 2,./data/fruits/fruits-360/Training/Cantaloupe 2/r_114_100.jpg,r_114_100.jpg
23585,Lemon,./data/fruits/fruits-360/Training/Lemon/208_100.jpg,208_100.jpg
42792,Strawberry,./data/fruits/fruits-360/Training/Strawberry/r_165_100.jpg,r_165_100.jpg
881,Apple Golden 1,./data/fruits/fruits-360/Training/Apple Golden 1/r_229_100.jpg,r_229_100.jpg
35342,Physalis,./data/fruits/fruits-360/Training/Physalis/r_96_100.jpg,r_96_100.jpg
2066,Apple Granny Smith,./data/fruits/fruits-360/Training/Apple Granny Smith/199_100.jpg,199_100.jpg
9632,Cantaloupe 2,./data/fruits/fruits-360/Training/Cantaloupe 2/r_143_100.jpg,r_143_100.jpg
8179,Banana Red,./data/fruits/fruits-360/Training/Banana Red/r_226_100.jpg,r_226_100.jpg
24982,Lychee,./data/fruits/fruits-360/Training/Lychee/143_100.jpg,143_100.jpg
17387,Grape Pink,./data/fruits/fruits-360/Training/Grape Pink/306_100.jpg,306_100.jpg
42845,Strawberry,./data/fruits/fruits-360/Training/Strawberry/r_212_100.jpg,r_212_100.jpg
219,Apple Braeburn,./data/fruits/fruits-360/Training/Apple Braeburn/298_100.jpg,298_100.jpg
20969,Guava,./data/fruits/fruits-360/Training/Guava/r_309_100.jpg,r_309_100.jpg
37209,Pitahaya Red,./data/fruits/fruits-360/Training/Pitahaya Red/r_301_100.jpg,r_301_100.jpg
16578,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/595_100.jpg,595_100.jpg
36591,Pineapple Mini,./data/fruits/fruits-360/Training/Pineapple Mini/r_114_100.jpg,r_114_100.jpg
5169,Apple Red Yellow 2,./data/fruits/fruits-360/Training/Apple Red Yellow 2/r2_249_100.jpg,r2_249_100.jpg
46081,Tomato 2,./data/fruits/fruits-360/Training/Tomato 2/r_89_100.jpg,r_89_100.jpg
7744,Banana Lady Finger,./data/fruits/fruits-360/Training/Banana Lady Finger/r_126_100.jpg,r_126_100.jpg
28152,Mulberry,./data/fruits/fruits-360/Training/Mulberry/73_100.jpg,73_100.jpg
40915,Rambutan,./data/fruits/fruits-360/Training/Rambutan/r_317_100.jpg,r_317_100.jpg
28172,Mulberry,./data/fruits/fruits-360/Training/Mulberry/92_100.jpg,92_100.jpg
36972,Pitahaya Red,./data/fruits/fruits-360/Training/Pitahaya Red/30_100.jpg,30_100.jpg
5535,Apricot,./data/fruits/fruits-360/Training/Apricot/117_100.jpg,117_100.jpg
14663,Clementine,./data/fruits/fruits-360/Training/Clementine/r_311_100.jpg,r_311_100.jpg
32628,Pear Abate,./data/fruits/fruits-360/Training/Pear Abate/131_100.jpg,131_100.jpg
34913,Physalis,./data/fruits/fruits-360/Training/Physalis/166_100.jpg,166_100.jpg
42930,Strawberry,./data/fruits/fruits-360/Training/Strawberry/r_28_100.jpg,r_28_100.jpg
14042,Chestnut,./data/fruits/fruits-360/Training/Chestnut/r2_71_100.jpg,r2_71_100.jpg
13082,Cherry Wax Red,./data/fruits/fruits-360/Training/Cherry Wax Red/r_162_100.jpg,r_162_100.jpg
34127,Pear Williams,./data/fruits/fruits-360/Training/Pear Williams/r_107_100.jpg,r_107_100.jpg
18300,Grape White 2,./data/fruits/fruits-360/Training/Grape White 2/253_100.jpg,253_100.jpg
36177,Pineapple,./data/fruits/fruits-360/Training/Pineapple/r_239_100.jpg,r_239_100.jpg
6043,Avocado,./data/fruits/fruits-360/Training/Avocado/131_100.jpg,131_100.jpg
40204,Quince,./data/fruits/fruits-360/Training/Quince/39_100.jpg,39_100.jpg
31401,Peach 2,./data/fruits/fruits-360/Training/Peach 2/r_137_100.jpg,r_137_100.jpg
13961,Chestnut,./data/fruits/fruits-360/Training/Chestnut/r2_176_100.jpg,r2_176_100.jpg
8503,Cactus fruit,./data/fruits/fruits-360/Training/Cactus fruit/290_100.jpg,290_100.jpg
42029,Salak,./data/fruits/fruits-360/Training/Salak/178_100.jpg,178_100.jpg
11937,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/r2_299_100.jpg,r2_299_100.jpg
10342,Cherry 1,./data/fruits/fruits-360/Training/Cherry 1/11_100.jpg,11_100.jpg
34923,Physalis,./data/fruits/fruits-360/Training/Physalis/176_100.jpg,176_100.jpg
18094,Grape White,./data/fruits/fruits-360/Training/Grape White/r_3_100.jpg,r_3_100.jpg
10857,Cherry 2,./data/fruits/fruits-360/Training/Cherry 2/146_100.jpg,146_100.jpg
1103,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/207_100.jpg,207_100.jpg
18768,Grape White 3,./data/fruits/fruits-360/Training/Grape White 3/282_100.jpg,282_100.jpg
20161,Grapefruit White,./data/fruits/fruits-360/Training/Grapefruit White/170_100.jpg,170_100.jpg
17683,Grape White,./data/fruits/fruits-360/Training/Grape White/132_100.jpg,132_100.jpg
31031,Peach 2,./data/fruits/fruits-360/Training/Peach 2/299_100.jpg,299_100.jpg
18915,Grape White 3,./data/fruits/fruits-360/Training/Grape White 3/r_18_100.jpg,r_18_100.jpg
46024,Tomato 2,./data/fruits/fruits-360/Training/Tomato 2/r_307_100.jpg,r_307_100.jpg
3797,Apple Red 3,./data/fruits/fruits-360/Training/Apple Red 3/r_263_100.jpg,r_263_100.jpg
27081,Maracuja,./data/fruits/fruits-360/Training/Maracuja/r_281_100.jpg,r_281_100.jpg
23725,Lemon,./data/fruits/fruits-360/Training/Lemon/r_113_100.jpg,r_113_100.jpg
24161,Lemon Meyer,./data/fruits/fruits-360/Training/Lemon Meyer/63_100.jpg,63_100.jpg
16609,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/622_100.jpg,622_100.jpg
24855,Limes,./data/fruits/fruits-360/Training/Limes/r_284_100.jpg,r_284_100.jpg
44729,Tomato 1,./data/fruits/fruits-360/Training/Tomato 1/142_100.jpg,142_100.jpg
16909,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/r_39_100.jpg,r_39_100.jpg
34951,Physalis,./data/fruits/fruits-360/Training/Physalis/203_100.jpg,203_100.jpg
6511,Avocado ripe,./data/fruits/fruits-360/Training/Avocado ripe/23_100.jpg,23_100.jpg
28665,Nectarine,./data/fruits/fruits-360/Training/Nectarine/314_100.jpg,314_100.jpg
9799,Cantaloupe 2,./data/fruits/fruits-360/Training/Cantaloupe 2/r_72_100.jpg,r_72_100.jpg
5546,Apricot,./data/fruits/fruits-360/Training/Apricot/127_100.jpg,127_100.jpg
21646,Huckleberry,./data/fruits/fruits-360/Training/Huckleberry/240_100.jpg,240_100.jpg
28961,Orange,./data/fruits/fruits-360/Training/Orange/138_100.jpg,138_100.jpg
45491,Tomato 2,./data/fruits/fruits-360/Training/Tomato 2/216_100.jpg,216_100.jpg
31393,Peach 2,./data/fruits/fruits-360/Training/Peach 2/r_129_100.jpg,r_129_100.jpg
11127,Cherry 2,./data/fruits/fruits-360/Training/Cherry 2/r2_162_100.jpg,r2_162_100.jpg
1144,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/244_100.jpg,244_100.jpg
32043,Peach Flat,./data/fruits/fruits-360/Training/Peach Flat/r_269_100.jpg,r_269_100.jpg
24891,Limes,./data/fruits/fruits-360/Training/Limes/r_316_100.jpg,r_316_100.jpg
21629,Huckleberry,./data/fruits/fruits-360/Training/Huckleberry/214_100.jpg,214_100.jpg
29031,Orange,./data/fruits/fruits-360/Training/Orange/200_100.jpg,200_100.jpg
12820,Cherry Wax Red,./data/fruits/fruits-360/Training/Cherry Wax Red/136_100.jpg,136_100.jpg
6184,Avocado,./data/fruits/fruits-360/Training/Avocado/40_100.jpg,40_100.jpg
33632,Pear Monster,./data/fruits/fruits-360/Training/Pear Monster/r_103_100.jpg,r_103_100.jpg
48105,Tomato Maroon,./data/fruits/fruits-360/Training/Tomato Maroon/r_1_100.jpg,r_1_100.jpg
46259,Tomato 3,./data/fruits/fruits-360/Training/Tomato 3/275_100.jpg,275_100.jpg
46161,Tomato 3,./data/fruits/fruits-360/Training/Tomato 3/171_100.jpg,171_100.jpg
3852,Apple Red 3,./data/fruits/fruits-360/Training/Apple Red 3/r_312_100.jpg,r_312_100.jpg
5775,Apricot,./data/fruits/fruits-360/Training/Apricot/r_111_100.jpg,r_111_100.jpg
38891,Plum 3,./data/fruits/fruits-360/Training/Plum 3/r_135_100.jpg,r_135_100.jpg
47712,Tomato Cherry Red,./data/fruits/fruits-360/Training/Tomato Cherry Red/r_285_100.jpg,r_285_100.jpg
11998,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/r2_60_100.jpg,r2_60_100.jpg
26265,Mango,./data/fruits/fruits-360/Training/Mango/r_196_100.jpg,r_196_100.jpg
11175,Cherry 2,./data/fruits/fruits-360/Training/Cherry 2/r2_205_100.jpg,r2_205_100.jpg
20631,Guava,./data/fruits/fruits-360/Training/Guava/166_100.jpg,166_100.jpg
39272,Pomegranate,./data/fruits/fruits-360/Training/Pomegranate/275_100.jpg,275_100.jpg
7097,Banana,./data/fruits/fruits-360/Training/Banana/293_100.jpg,293_100.jpg
21746,Huckleberry,./data/fruits/fruits-360/Training/Huckleberry/63_100.jpg,63_100.jpg
45769,Tomato 2,./data/fruits/fruits-360/Training/Tomato 2/r2_290_100.jpg,r2_290_100.jpg
33405,Pear Monster,./data/fruits/fruits-360/Training/Pear Monster/142_100.jpg,142_100.jpg
17418,Grape Pink,./data/fruits/fruits-360/Training/Grape Pink/r_112_100.jpg,r_112_100.jpg
24219,Lemon Meyer,./data/fruits/fruits-360/Training/Lemon Meyer/r_117_100.jpg,r_117_100.jpg
18097,Grape White,./data/fruits/fruits-360/Training/Grape White/r_42_100.jpg,r_42_100.jpg
42650,Strawberry,./data/fruits/fruits-360/Training/Strawberry/259_100.jpg,259_100.jpg
36702,Pineapple Mini,./data/fruits/fruits-360/Training/Pineapple Mini/r_256_100.jpg,r_256_100.jpg
15268,Dates,./data/fruits/fruits-360/Training/Dates/206_100.jpg,206_100.jpg
26355,Mango,./data/fruits/fruits-360/Training/Mango/r_41_100.jpg,r_41_100.jpg
20199,Grapefruit White,./data/fruits/fruits-360/Training/Grapefruit White/204_100.jpg,204_100.jpg
8981,Cantaloupe 1,./data/fruits/fruits-360/Training/Cantaloupe 1/275_100.jpg,275_100.jpg
29024,Orange,./data/fruits/fruits-360/Training/Orange/195_100.jpg,195_100.jpg
36910,Pitahaya Red,./data/fruits/fruits-360/Training/Pitahaya Red/199_100.jpg,199_100.jpg
27553,Melon Piel de Sapo,./data/fruits/fruits-360/Training/Melon Piel de Sapo/r2_231_100.jpg,r2_231_100.jpg
6873,Avocado ripe,./data/fruits/fruits-360/Training/Avocado ripe/r_308_100.jpg,r_308_100.jpg
45983,Tomato 2,./data/fruits/fruits-360/Training/Tomato 2/r_267_100.jpg,r_267_100.jpg
27806,Melon Piel de Sapo,./data/fruits/fruits-360/Training/Melon Piel de Sapo/r_264_100.jpg,r_264_100.jpg
42017,Salak,./data/fruits/fruits-360/Training/Salak/166_100.jpg,166_100.jpg
11735,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/307_100.jpg,307_100.jpg
